2.814856878775751102e+04 1.228235965197650557e+03 1.192594431647012385e+02 -5.259498807934260611e+01 -5.403293947373868633e+01 6.087776309136462949e+00 4.660706201893466272e+01
7.005384156720185274e+03 3.226855179351690595e+02 3.034495763688750714e+01 -5.548360343970453101e+01 -5.755810168021882589e+01 -2.253582262825710281e+00 4.968701841140946129e+01
1.127267589540017798e+04 3.541030438868302213e+02 4.764014761042157176e+01 -4.713885573862471290e+01 -5.480118082667793544e+01 1.746271511178816738e+01 3.991852917481656959e+01
2.263050479154712957e+04 1.090750715676087339e+03 5.634965734652913483e+01 -5.051096833737862823e+01 -5.666551130222355681e+01 1.227787782460659649e+01 4.831694655455763865e+01
1.598507284416104631e+04 5.866050048465403961e+02 6.995450771081712560e+01 -5.836274192283559614e+01 -5.348946538486586633e+01 -1.062286090947183581e+01 4.889865116563673553e+01
6.303662864978777179e+03 1.979455288633815258e+02 2.303694708150853288e+01 -5.076944146049468998e+01 -5.521165685401310697e+01 6.931809161117472584e+00 3.665555919316806666e+01
1.239584645595554321e+04 6.148848646144075474e+02 5.451857474066907372e+01 -5.327848934593529151e+01 -5.432492194442849609e+01 -6.746924391578696945e-01 5.409872174909888543e+01
1.244880380403808340e+04 5.849142900610703464e+02 3.877243603757180779e+01 -4.907868597717688885e+01 -5.701574320753834257e+01 1.306383148934411409e+01 5.249757829661879072e+01
1.586317881008551740e+04 6.382304060952367308e+02 5.712152217341746763e+01 -4.974171521395133055e+01 -5.406483976163212191e+01 8.269305204692324551e+00 4.710157461342156182e+01
1.840405467864279126e+04 9.087582537937458937e+02 6.673466326888608080e+01 -4.815801616181347100e+01 -5.586131146695934291e+01 1.615287157319422207e+01 4.324059582200662533e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
2.342778459721481340e+04 9.011771132809253686e+02 9.023561459733362256e+01 -4.987866107497816159e+01 -5.332652796162507514e+01 1.017987367754637695e+01 5.190844000870826846e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.235903605411457829e+04 1.079693717357146170e+03 9.688270145425941848e+01 -5.489546994208790665e+01 -5.506997786176052045e+01 -1.407918759180257773e-01 4.258202370496596245e+01
3.408201437290858303e+04 1.182559477690234189e+03 1.569175849530921028e+02 -5.451021670345760128e+01 -5.534501794518889284e+01 1.189295027418497686e+00 4.866169091731192964e+01
3.408201437290858303e+04 1.182559477690234189e+03 1.569175849530921028e+02 -5.451021670345760128e+01 -5.534501794518889284e+01 1.189295027418497686e+00 4.866169091731192964e+01
2.814856878775751102e+04 1.228235965197650557e+03 1.192594431647012385e+02 -5.259498807934260611e+01 -5.403293947373868633e+01 6.087776309136462949e+00 4.660706201893466272e+01
2.814856878775751102e+04 1.228235965197650557e+03 1.192594431647012385e+02 -5.259498807934260611e+01 -5.403293947373868633e+01 6.087776309136462949e+00 4.660706201893466272e+01
2.814856878775751102e+04 1.228235965197650557e+03 1.192594431647012385e+02 -5.259498807934260611e+01 -5.403293947373868633e+01 6.087776309136462949e+00 4.660706201893466272e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.442582133778655771e+04 7.088992739810652211e+02 5.473675936187346025e+01 -5.070487994241761953e+01 -5.307018395435330405e+01 8.788607989923114872e+00 4.945982160899554003e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
1.680496778561867905e+04 6.317003932056602480e+02 5.904313128975258707e+01 -5.299512442767499465e+01 -5.571118010412801169e+01 5.900770450474912110e+00 5.135538869319075417e+01
